ad_id,source_url,scraped_at,title,price_nok,tilstand,merke,kjonn,sykkeltype,brand,model,year,framesize,wheel_size,groupset,carbon_frame,carbon_wheels,electronic_shifting,description,location
"423758850","https://www.finn.no/recommerce/forsale/item/423758850","2026-03-02T15:41:30.705Z","Merida Scultura 6000 - Veil pris 37 999,- | Di2 12 delt - Small - Gi bud","29000","Som ny - Ikke synlig brukt","Merida","Unisex","Landevei","Merida","Scultura 6000","2025","S","700c","Shimano 105 Di2","true","false","true","Selger en ny og strøken Merida Scultura 6000 di2. Ingen bruksmerker. Syklet 15-20mil totalt. Kjøpt ny juli 2025 hos Peder Øie AS - Sykkelforhandler. 🥇Denne sykkelen fikk prisen «Best Value Race Bike of the Year 2024». 🚴 Merida beskriver "" Scultura 6000 leveres med karbonramme, Shimano 105 Di2 gruppesett, Shimano 105 hydrauliske skivebremser – og er muligens den sykkelen på markedet som gir deg mest performance for pengene!!"" Høydepunkter - Lettvekt Cf3 karbon ramme -Shimano 105 Di2 elektronisk 12-delt drivverk -DISC COOLER teknologi - Integrert kabelføring Med samme geometri som REACTO men utstyrt med en lettere og mer komfortabel ramme. SCULTURA 6000 med CF3-ramme kombinerer klatreevne, komfort og aerodynamikk i en pakke som er utrolig prisgunstig. Med Shimano sin elektroniske girgruppe 105 Di2, hydrauliske skivebremser og et solid hjulsett fra Merida, er Scultura 6000 mye sykkel for pengene! Scultura er 5e versjonen av Merida sin lettvektsrittmaskin. Med aero-DNA hentet fra REACTO har Merida utviklet en ny SCULTURA som er mer aerodynamisk enn noeninne. Dette har vi fått til uten at det går på bekostning av vekt eller komfort. 🛠️ Spesifikasjoner - Ramme, SCULTURA CF3 V, carbon - Gaffel, SCULTURA CF3 disc, carbon - Brems, fram, Shimano 105 Di2, hydraulic disc - Brems, bak, Shimano 105 Di2, hydraulic disc - Kjede, Shimano CN-M6100-12 - Krank, Shimano 105, FCR7100, 50-34t - Framgir, Shimano 105 Di2 - Kassett, Shimano CS-R7100, 11-34T, 12-speed - Antall gir, 2×12 - Bakgir, Shimano 105 Di2 - Styre, MERIDA EXPERT SL, aluminium, 380 mm (XXS), 400 mm (XS-S), 420 mm (M), 440 mm (L-XL) - tSyrestem, FSA SMR ACR, aluminium, -6 - Framnav, 100×12 mm, centerlock -Baknav, VP CLK270R 142×12 mm, centerlock -Felger, MERIDA Expert SL, 19 mm inner width -Girskifter, Shimano 105 DI2 -Sete, MERIDA EXPERT SL, V-mount, incl. MERIDA minitool -Dekk, fram, Continental Grand Sport Race 700x28mm - Setepinne, MERIDA EXPERT CC, 27.2 mm, 15 mm setback, Carbon - Dekk, bak, Continental Grand Sport Race 700x28mm Shimano 105 DI2-gruppesettet får samme 12-trinns elektroniske giring som high-end gruppene Ultegra- og Dura Ace, men til en billigere pris. Den elektroniske giringen krever nesten ikke vedlikehold når den først er justert, og de hydrauliske bremsene vil gi deg optimal stoppkraft under alle værforhold og hastigheter. Scultura-serien balanserer hastighet og komfort, noe som har gjort den til en favoritt for både tur- og proffsyklister – en ideell allrounder. Med en responsiv karbonramme, mikset med gode komfort og aero-egenskaper, er Scultura perfekt for både konkurransekjøring og lengre turer. Scultura deler geometri med Reacto-serien, og begge er myntet mot de som ønsker å sitte med en sporty sittestilling. Nytt i denne generasjonen er også muligheten for å sette på 30mm dekk (32mm mulig med noen dekk/felg-kombinasjoner) – noe som gir økt komfort under lengre turer på “norsk” asfalt. ✉️ Ta gjerne kontakt for spørsmål eller info! Sykkelen kan prøves. Ønskelig at den kan hentes, men alt er relevant. Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","4014 Stavanger"
"426293948","https://www.finn.no/recommerce/forsale/item/426293948","2026-03-02T15:41:32.389Z","Clemenso Super Record m/Columbus-rør, Shimano Ultegra/105 - kan sendes","5000","Pent brukt - I god stand","","Unisex","Landevei","Clemenso","Super Record","","56cm","700c","Shimano Ultegra/105","false","false","false","Vintage Belgisk landeveissykkel av høy kvalitet med Columbus rør og god patina etter et langt liv. Rammen er hel og uten skader, størrelse 56cm c-to-c, passer fint til noen på 170-185 (+/-). Modernisert med knallbra Shimano Ultegra 9s gir, nyere Shimano 105 bremser, FSA krank og Shimano 105 hjulsett. Akkurat bygget opp fra bunnen med masse nytt, blant annet 28c dekk, slanger, styretape, drev, kranklager, kjede, pedaler, bremseklosser, wire og strømper. Alt fungerer som det skal, rett fra service. Har også diverse sykkelskopedaler som kan følge for den som heller ønsker det. Perfekt til sykkelrulla gjennom vinteren Har pusset opp og solgt snart 50 sykler på Finn de siste årene, og har bygget sykler i over 15 år nå, så alt ligger til rette for en god kjøpsopplevelse.","7030 Trondheim"
"434944871","https://www.finn.no/recommerce/forsale/item/434944871","2026-03-02T15:41:34.096Z","RR Lite Carbon 18 - XL ramme","6999","Pent brukt - I god stand","","Unisex","Landevei","White","RR Lite Carbon 18","","XL","700c","Shimano Sora","true","false","false","Selger en god landsvei sykkel med karbon ramme. Fin stand med med små bruksmerken. Ram: Kolfiber Gaffel: Kolfiber Styrlager: FSA NO. 42/ACB ORBIT C40-ACB Styre: White Alloy (420 mm) Handtag: Velo VLT-019D2-H Stång: Zoom TDS-RD701-8FOV 100 mm Alloy Sadelstång: 31,6 x 350 mm White Alloy Sadel: Selle Italia X1 Antal växlar: 2 x 9 Växel: Shimano Sora Framväxel: Shimano Sora Bakväxel: Shimano Sora Bromsar: Tektro R-314 Bromshandtag: Tektro R-314 Kassett: Shimano Alivio CS-HG400-9, 11-32T Kedja: KMC X-9 Vevlager: Shimano BB-ES300 Vevlager: Shimano FC-345-L Hjulstorlek: 28″” – Fälgar: Araya SA-730 double-wall Nav: RB-31-FQR Rear RB-32-8QR Ekrar: 14G Stainless – Brass nipples Däck: Schwalbe Lugano 700 x 25C Pedaler: Säljs separat Vikt: 11 kg Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","4331 Ålgård"
"225590959","https://www.finn.no/recommerce/forsale/item/225590959","2026-03-02T15:41:35.580Z","Ny pris - Pinarello Dogma 65.1 Think2","31000","Pent brukt - I god stand","","","Landevei","Pinarello","Dogma 65.1 Think2","2013","M 54","700c","Shimano Dura-Ace 9000 Di2","true","true","true","NB: prøvd å selge denne tidligre. Men grunnet spesiel jobb situasjon fikk jeg ikke fulgt opp de som ville kjøpe. Nå vil jeg gjerne ha den ut av garasjen :) Pinarello dogma selges. Dette er en eksemplarisk 2013 modell som har vunnet Tour de France sammenlagt begge gangene den var flaggskip modell å ble benyttet av Team Sky. Sykkelen er håndlaget i Italia og er etter min mening den beste rammen fra Pinarello for klatring og krevende ritt-situasjoner der du trenger rask respons fra første tråkk. I ettertid har sykkelen blitt utstyrt med Zipp 303 firecrest som har vært helt rå å sykle på. Det er av typen tublar/pariser/Limdekk som er det proffene bruker da man får god bakkekontakt og kan kline til i svinger. Felgene er konstruert på en måte slik de er aerodynamiske men beholder den raske følelsen som har blitt noe borte i nyre tid. Hvis man ser på for eksempel dagens Enve hjul med skivebrems er/føles disse vesentlig tyngre på grunn av den brede profilen som skal hjelpe i sidevind. Ta kontakt for en uforpliktende titt :) Praktisk info: Slik sykkelen står nå veier den står nå veier denne 6 550 gram noe som er under UCI sin vektgrense på 6 800 gram for profesjonell konkurranse. Vi snakker altså en ekstremt lett sykkel. Gruppesett: 11 delt Dura ace 9000 Di2 Nav lager, kranklager, styrelager og kjede er jevning byttet av profesjonell mekaniker. Garminfeste medfølger iht. bilde Helt nye limdekk fra foss sport 2024. Sykkelen er så vidt brukt men dekkene bør limes på nytt etter 10 år. Selges pga. den blir ikke brukt da min livssituasjon har endret seg de siste årene. Størrelse M 54 Passer høyder mellom til 175 - 190cm men man bør absolutt prøve før kjøp. Er selvfølgelig behjelpelig med å justere sitte posisjon slik at det er tilpasset dine behov ved kjøp eller kan henvise deg til en proff sykkeltilpasser. Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","1900 Fetsund"
"379067829","https://www.finn.no/recommerce/forsale/item/379067829","2026-03-02T15:41:37.166Z","Giant propel Advanced 1 kjørt 4 turer","35000","Som ny - Ikke synlig brukt","Giant","","Landevei","Giant","Propel Advanced 1","2023","ML","700c","SRAM Rival eTap AXS","true","true","true","Strl ML 023 utgaven av Giant sin råeste og mest aerodynamiske landeveissykkel, Propel, kommer med en ny og forbedret ramme som er både stivere og lettere enn før og som akselererer raskere. Den har utrolige styreegenskaper og er leken i nedoverbakkene. Alle rammerør har blitt redesignet gjennom AeroSystem Shaping prosessen for å forbedre aerodynamikk og redusere vekt. Materialene som er brukt sørger for best mulig stivhet og vektsparing som resulterer i en enda større fordel når det kommer til stivhet-til-vekt rate. I tillegg har kabelføringen gjennom stem og styre blitt oppdatert til den nyeste standarden, noe som både gir et penere og renere utseende, men som også gjør det raskere og enklere å justere og bytte komponenter i cockpiten slik at du kan finjustere sittestillingen din uten trøbbel. Denne sykkelen kommer med en helt ny karbonramme som gir deg en enda større fordel i kampen mot vinden. Propel Advanced 1 hjelper deg med å få enda mer ut av hvert tråkk. Hjulsettet som følger med er Giant sitt eget SLR 2 i karbon med 50 mm høyde som kan settes opp slangeløst. Girgruppen som du finner på denne sykkelen er SRAM sitt Rival eTap AXS elektroniske girsystem og hydrauliske skivebremser. Her får du raske girskift ved bare et lite trykk på hendelen og meget god bremsekraft når du trenger det. Ellers er sykkelen satt opp med Giant sine egne komponenter i både aluminium og karbon for å gi deg en landeveissykkel som virkelig får andre ryttere til å sperre opp øynene! Med den helt nye Propel Advanced 1 vil det nesten føles ut som om tiden står stille for alt og alle rundt deg mens du fyker av gårde bortover landeveien! Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","0495 Oslo"
"444871222","https://www.finn.no/recommerce/forsale/item/444871222","2026-03-02T15:41:38.794Z","Cervelo S5 VWD SPAM eTAP (str 54)","28000","Pent brukt - I god stand","","Unisex","Landevei","Cervelo","S5 VWD","","54","","SRAM eTap","true","false","true","Selger Cervelo S5 SRAM eTap. VWD er toprammen og den Garmin Sharp Team (nå EF) kjørte på. Sykkelen er velholdt men med noen bruksmerker. Størrelse 54 og skal passe til de med høyde ca 173-184cm. Sykkelen ble oppgradert med SRAM eTAP girsystem i 2018 (ca kr 14.000-,) og relativt sett lite brukt siden. Selges med kopi HED hjul og med Elite flaskeholdere.","5532 Haugesund"
"444870973","https://www.finn.no/recommerce/forsale/item/444870973","2026-03-02T15:41:40.336Z","Gavia Treviso str 54 - brukt 1 gang","12000","Som ny - Ikke synlig brukt","","Unisex","Landevei","Gavia","Treviso","2025","54cm","","Shimano Tiagra","false","false","false","Gavia Treviso landeveissykkel i størrelse 54 cm til salgs. Jeg er 176 cm, så tenker den passer bra til personer 170-180 cm. Kjøpt ny fra Bikeshop i mai 2025 med intensjon om bruk til jobbpendling. Kun brukt 1 gang. Mye sykkel og bra komponenter for pengene! Se link for mer info: https://bikeshop.no/gavia/nytrev001/gavia-treviso-landeveissykkel-alu-shimano-tiagra-2x10s-skivebremser?gad_source=1&gad_campaignid=21224989888&gbraid=0AAAAAD7WrS3gwR-QjO_ap8GGXZMCgMQ--&gclid=Cj0KCQiAgvPKBhCxARIsAOlK_Eryv_zLE0TcjR-ev4JmIoyi9IlCV12FypBt98BQqUztbq1AjtoKnl4aAjKVEALw_wcB","4014 Stavanger"
"444857434","https://www.finn.no/recommerce/forsale/item/444857434","2026-03-02T15:41:42.588Z","Winspace SLC 2.0 M 2024","28000","Pent brukt - I god stand","Specialized","Herre","Landevei","Winspace","SLC 2.0","2024","M","","Shimano Dura-Ace","false","false","false","Winspace SLC 2.0 landevei sykkel for herre. Sykkelen har en lett ramme med integrerte flaskeholdere og komponenter som Shimano Dura-Ace drivverk og Mavic hjul. Designet for landeveissykling med fokus på ytelse og effektivitet. Total 6,6kg","0595 Oslo"
"420275616","https://www.finn.no/recommerce/forsale/item/420275616","2026-03-02T15:41:44.116Z","Isaac landeveissykkel med ultegra gruppesett selges","5500","Godt brukt - Synlig brukt","Andre merker","","Landevei","Isaac","","","58","","Shimano Ultegra","false","false","false","Selger min Isaac landeveissykkel (58) etter mange års trofast tjeneste grunnet flytting til mindre bod. Som godværssyklist har sykkelen hovedsakelig trillet på rolig tempo i sol, med unntak av noen uunngåelige sommerskurer her og der. Sykkelen har vært godt behandlet, med jevnlig vask og vedlikehold, og bytte av slitedeler ved behov. Litt sliten lakk enkelte steder etter steinsprut, og i hjulbuene etter at jeg prøvde å sette på 28mm dekk. Rammestørrelse 58, Ultegra gruppesett.","0352 Oslo"
"444786355","https://www.finn.no/recommerce/forsale/item/444786355","2026-03-02T15:41:45.823Z","Pen De Rosa Idol selges!","10990","Pent brukt - I god stand","","","Landevei","De Rosa","Idol","2017","XL","700c","Campagnolo","true","false","false","De Rosa Idol 2017 Italiensk kvalitetslandevei med Campagnolo Størrelse XL (59,5), passer fint for en mellom 185-195 cm. Selger en meget pen og velholdt De Rosa Idol landeveissykkel fra 2017. Dette er en klassisk italiensk kvalitetsramme med racing-DNA, kombinert med pålitelig og presist Campagnolo gir og krank. Sykkelen har vært brukt av voksen rytter, godt vedlikeholdt og lagret tørt. Klar for mange nye mil! Spesifikasjoner • Merke/modell: De Rosa Idol • Årsmodell: 2017 • Ramme: Karbon • Girgruppe: Campagnolo (krank og gir) • Hjulsett: Campagnolo Scirocco • Bremser: Felgbremser • Pedaler: Shimano SPD-SL • Sete: Prologo • Flaskeholdere: Følger med • Setepinneveske kan medfølge om ønskelig Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","7042 Trondheim"
"444757208","https://www.finn.no/recommerce/forsale/item/444757208","2026-03-02T15:41:47.329Z","Ønsker å kjøpe: Canyon Ultimate CF Young Hero – pent brukt, størrelse 2XS","15000","Pent brukt - I god stand","Canyon","Herre","Landevei","Canyon","Ultimate CF Young Hero","","2XS","","","true","false","false","Vi ser etter en Canyon Ultimate CF Young Hero landeveissykkel i god stand, ikke eldre enn to år. Sykkelen skal passe til en ung rytter (ca. 12 år) som trener aktivt og er i gang med landeveissykling i tillegg til MTB. Gjerne med Shimano 105 eller tilsvarende utstyrsnivå. Ta kontakt dersom du har en passende sykkel til salgs!","1389 Heggedal"
"444723738","https://www.finn.no/recommerce/forsale/item/444723738","2026-03-02T15:41:48.981Z","Cube Attain Pro str.50","8000","Godt brukt - Synlig brukt","Cube","Herre","Landevei","Cube","Attain Pro","2018","50","","","false","false","false","Cube Attain Pro str 50 fra 2018 luftes for salg. Selges for en ny sykkel skal inn. Kjøpte den i April 2025 - har hatt kjempemye glede av den - ca 2500km fordelt på rulle og landevei. Har gjennomgått service i April 2025 av Intersport Oppdal. Har siden September stått på rulla. Pedaler følger ikke med i evt handel. Foretrekkes at den hentes på Oppdal, men kan sendes på kjøpers regning og risiko https://www.certini.co.uk/bikes/road-bikes/2018-cube-attain-pro-disc-road-bike--whitered__38636","7340 Oppdal"
"432017251","https://www.finn.no/recommerce/forsale/item/432017251","2026-03-02T15:41:50.612Z","Canondale Super Six EVO str 54","25000","Pent brukt - I god stand","Cannondale","Herre","Landevei","Cannondale","Super Six EVO","","54","","Shimano Dura-Ace Di2","true","true","true","Pent brukt cannondale Super Six Dura -Ace Di2 . Karbonhjul","9325 Bardufoss"
"424933096","https://www.finn.no/recommerce/forsale/item/424933096","2026-03-02T15:41:52.160Z","Bianchi Oltre XR3","23500","Som ny - Ikke synlig brukt","Bianchi","Unisex","Landevei","Bianchi","Oltre XR3","","55","","","true","false","false","Størrelse 55. Lite brukt sykkel, fungerer og ser ut som ny. Ideell for lange turer og trening på asfalt.","3270 Larvik"
"387162139","https://www.finn.no/recommerce/forsale/item/387162139","2026-03-02T15:41:53.766Z","Bianchi Oltre – Dura-Ace Di2 – 2 hjulsett","22500","Pent brukt - I god stand","Bianchi","Herre","Landevei","Bianchi","Oltre","2012","57cm","700c","Shimano Dura-Ace Di2 7970","true","true","true","Bianchi Oltre – Dura-Ace Di2 – med 2 hjulsett Vurderer å selge min flotte og velstelte Bianchi Oltre, sannsynligvis 2012-modell. Dette var toppmodellen til Bianchi da den kom, levert med Shimanos første generasjon elektroniske gir (Dura-Ace Di2 7970, 10-delt). Rammestørrelse: 57 cm (Large). Anbefalt for ryttere ca. 182–188 cm. Jeg er selv 177 cm og har trivdes godt med størrelsen etter litt justering. Spesifikasjoner: Ramme: Bianchi Oltre karbon Girsett: Shimano Dura-Ace Di2 7970, 10-delt Krank: Compact 50/34 (F50) Hjulsett 1: ZIPP 404 Tubular (uten dekk) Hjulsett 2: Mavic R-Sys SLR med Continental GP Attack 22 mm tubular Wattpedaler: Garmin Vector (2-pedaler) Tilstand: Sykkelen har fungert feilfritt i mitt eie de siste 2 årene. Di2 fungerer presist og stabilt, med god batteritid. Rammen er brukt, men uten strukturelle skader. ZIPP-hjulene er klare for nye tubular-dekk, mens Mavic-hjulene står med dekk og er klare til bruk. Følger med: 2 sett tubular-dekk 2 hjulsett Ekstra kjede Wattpedaler Følger ikke med: Sykkelcomputer Nypris på sykkelen med begge hjulsett var godt over 80 000 kr den gangen. Selv om den er eldre, fungerer den feilfritt og er fortsatt en topp sykkel å sykle på. ZIPP 404 alene kostet over 20 000 kr nye. Dette er en unik mulighet til å skaffe seg en klassisk high-end Bianchi, med et ikonisk girsystem som var startskuddet for dagens elektroniske gir. Perfekt for samlere eller for den som ønsker en rå landeveissykkel med mye karakter. Ring for en uforpliktet hyggelig sykkelprat! Sykkelen står i Bardu, men kan fraktes til Oslo Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","9360 Bardu"
